ad_output_id,keyword,confidence_score,category,location,impressions,clicks,ctr
9d675af0-e5a4-42e3-bd3a-76f84980852c,sports attire,0.9,object,middle-center,892,23,0.0258
9d675af0-e5a4-42e3-bd3a-76f84980852c,sports ball,0.85,object,middle-left,892,23,0.0258
9d675af0-e5a4-42e3-bd3a-76f84980852c,black box,0.75,object,middle-right,892,23,0.0258
9d675af0-e5a4-42e3-bd3a-76f84980852c,archway,0.8,background,top-center,892,23,0.0258
9d675af0-e5a4-42e3-bd3a-76f84980852c,museum,0.7,background,top-center,892,23,0.0258
afbf12d8-6dab-4c3f-a06e-0ec1df90c6c1,young man,0.95,object,middle-center,897,22,0.0245
afbf12d8-6dab-4c3f-a06e-0ec1df90c6c1,sneakers,0.9,object,middle-center,897,22,0.0245
afbf12d8-6dab-4c3f-a06e-0ec1df90c6c1,stylish,0.85,emotion,unknown,897,22,0.0245
26e95867-c7db-4241-b54d-81f3dfb02ed8,man,0.95,object,middle-center,716,10,0.014
26e95867-c7db-4241-b54d-81f3dfb02ed8,hoodie,0.9,object,middle-center,716,10,0.014
26e95867-c7db-4241-b54d-81f3dfb02ed8,sneakers,0.85,object,middle-center,716,10,0.014
26e95867-c7db-4241-b54d-81f3dfb02ed8,room,0.88,background,unknown,716,10,0.014
26e95867-c7db-4241-b54d-81f3dfb02ed8,color scheme,0.92,emotion,unknown,716,10,0.014
26e95867-c7db-4241-b54d-81f3dfb02ed8,posture,0.89,emotion,unknown,716,10,0.014
42955dbf-1bd9-451d-86af-898564110422,man,0.9,object,middle-center,937,27,0.0288
42955dbf-1bd9-451d-86af-898564110422,athletic clothing,0.85,object,middle-center,937,27,0.0288
42955dbf-1bd9-451d-86af-898564110422,sneakers,0.95,object,bottom-center,937,27,0.0288
42955dbf-1bd9-451d-86af-898564110422,motion,0.88,emotion,unknown,937,27,0.0288
5672d7e2-7884-42f5-8408-e2451c0c97ab,young woman,0.9,object,middle-center,954,15,0.0157
5672d7e2-7884-42f5-8408-e2451c0c97ab,small dog,0.95,object,middle-center,954,15,0.0157
5672d7e2-7884-42f5-8408-e2451c0c97ab,grassy field,0.85,background,unknown,954,15,0.0157
5672d7e2-7884-42f5-8408-e2451c0c97ab,black jacket,0.88,object,middle-center,954,15,0.0157
50576b3c-95f5-4221-8803-afb41d08e8e6,woman,0.95,object,middle-center,826,24,0.0291
50576b3c-95f5-4221-8803-afb41d08e8e6,car,0.9,object,middle-center,826,24,0.0291
50576b3c-95f5-4221-8803-afb41d08e8e6,street,0.85,background,unknown,826,24,0.0291
9a62112b-5601-44ac-8cf4-c142ae77c666,young man,0.95,object,middle-center,1081,29,0.0268
9a62112b-5601-44ac-8cf4-c142ae77c666,Nike shirt,0.9,object,middle-center,1081,29,0.0268
9a62112b-5601-44ac-8cf4-c142ae77c666,bench,0.85,object,bottom-left,1081,29,0.0268
9a62112b-5601-44ac-8cf4-c142ae77c666,cap,0.8,object,top-center,1081,29,0.0268
9a62112b-5601-44ac-8cf4-c142ae77c666,outfit,0.87,object,middle-center,1081,29,0.0268
a5e10961-afdb-49b0-8c2e-3c3c3a34bd2c,Nike shoe,0.95,object,middle-center,504,9,0.0179
a5e10961-afdb-49b0-8c2e-3c3c3a34bd2c,purple background,0.9,background,unknown,504,9,0.0179
a5e10961-afdb-49b0-8c2e-3c3c3a34bd2c,contrast,0.85,emotion,unknown,504,9,0.0179
56dc560d-8145-46df-86cf-08473c3dd857,man,0.95,object,middle-center,1347,60,0.0445
56dc560d-8145-46df-86cf-08473c3dd857,uniform,0.9,object,middle-center,1347,60,0.0445
56dc560d-8145-46df-86cf-08473c3dd857,jump,0.85,action,middle-center,1347,60,0.0445
56dc560d-8145-46df-86cf-08473c3dd857,sneakers,0.8,object,middle-center,1347,60,0.0445
56dc560d-8145-46df-86cf-08473c3dd857,soccer field,0.75,background,bottom-center,1347,60,0.0445
56dc560d-8145-46df-86cf-08473c3dd857,spotlight,0.7,background,top-center,1347,60,0.0445
ad509f41-d28b-4f76-af42-95c8db898ce5,Nike sneakers,0.95,object,middle-center,524,6,0.0115
ad509f41-d28b-4f76-af42-95c8db898ce5,grassy field,0.9,background,unknown,524,6,0.0115
ad509f41-d28b-4f76-af42-95c8db898ce5,casual atmosphere,0.85,emotion,unknown,524,6,0.0115
9c6a39bc-f9ac-4f1c-a489-fa94ffff69a9,Nike Air Force 1 sneakers,0.95,object,middle-center,1371,54,0.0394
9c6a39bc-f9ac-4f1c-a489-fa94ffff69a9,white surface,0.9,background,middle-center,1371,54,0.0394
bcde2466-30e7-4ff7-8600-16e12cad2d45,woman,0.95,object,middle-center,1420,53,0.0373
bcde2466-30e7-4ff7-8600-16e12cad2d45,black sports bra,0.9,object,middle-center,1420,53,0.0373
bcde2466-30e7-4ff7-8600-16e12cad2d45,grey jacket,0.85,object,middle-center,1420,53,0.0373
bcde2466-30e7-4ff7-8600-16e12cad2d45,grey wall,0.8,background,middle-center,1420,53,0.0373
28ed4095-d869-4cfa-a7d0-eb8dfc3a555f,young woman,0.95,object,middle-center,800,13,0.0163
28ed4095-d869-4cfa-a7d0-eb8dfc3a555f,blue tank top,0.9,object,middle-center,800,13,0.0163
28ed4095-d869-4cfa-a7d0-eb8dfc3a555f,basketball,0.85,object,middle-center,800,13,0.0163
28ed4095-d869-4cfa-a7d0-eb8dfc3a555f,blue wall,0.8,background,unknown,800,13,0.0163
28ed4095-d869-4cfa-a7d0-eb8dfc3a555f,athleticism,0.92,emotion,unknown,800,13,0.0163
ef242851-ecc7-40bd-ae09-8394a4441cbf,sneakers,0.95,object,bottom-center,537,11,0.0205
ef242851-ecc7-40bd-ae09-8394a4441cbf,background,0.9,background,unknown,537,11,0.0205
ef242851-ecc7-40bd-ae09-8394a4441cbf,composition,0.85,emotion,unknown,537,11,0.0205
7685c1e4-2e3e-4d08-875e-bc49302048ee,blue shirt,0.95,object,middle-center,881,18,0.0204
7685c1e4-2e3e-4d08-875e-bc49302048ee,black and white logo,0.9,object,middle-center,881,18,0.0204
7685c1e4-2e3e-4d08-875e-bc49302048ee,plain background,0.85,background,unknown,881,18,0.0204
26958c2a-68f6-491f-b141-acd7946b8dd9,man,0.9,object,middle-center,995,27,0.0271
26958c2a-68f6-491f-b141-acd7946b8dd9,brown jacket,0.95,object,middle-center,995,27,0.0271
26958c2a-68f6-491f-b141-acd7946b8dd9,black chair,0.8,object,middle-center,995,27,0.0271
26958c2a-68f6-491f-b141-acd7946b8dd9,room,0.85,background,unknown,995,27,0.0271
26958c2a-68f6-491f-b141-acd7946b8dd9,hat,0.7,object,middle-center,995,27,0.0271
0d05d30d-de7d-4b37-8c93-5d3702969798,woman,0.95,object,middle-center,979,22,0.0225
0d05d30d-de7d-4b37-8c93-5d3702969798,black top,0.9,object,middle-center,979,22,0.0225
0d05d30d-de7d-4b37-8c93-5d3702969798,leggings,0.85,object,middle-center,979,22,0.0225
0d05d30d-de7d-4b37-8c93-5d3702969798,headband,0.8,object,middle-center,979,22,0.0225
0d05d30d-de7d-4b37-8c93-5d3702969798,confidence,0.92,emotion,unknown,979,22,0.0225
9f528d32-cbe6-4fd2-a8ec-d8ebfa110f06,woman,0.9,object,middle-center,1566,60,0.0383
9f528d32-cbe6-4fd2-a8ec-d8ebfa110f06,pedestal,0.85,object,middle-center,1566,60,0.0383
9f528d32-cbe6-4fd2-a8ec-d8ebfa110f06,pose,0.88,emotion,middle-center,1566,60,0.0383
9f528d32-cbe6-4fd2-a8ec-d8ebfa110f06,elegance,0.8,emotion,middle-center,1566,60,0.0383
9f528d32-cbe6-4fd2-a8ec-d8ebfa110f06,background,0.75,object,middle-center,1566,60,0.0383
1c34dc6a-8219-40ef-817b-3db5bc52e581,sneakers,0.95,object,middle-center,829,23,0.0277
1c34dc6a-8219-40ef-817b-3db5bc52e581,person,0.9,object,middle-center,829,23,0.0277
1c34dc6a-8219-40ef-817b-3db5bc52e581,wooden door,0.85,background,middle-right,829,23,0.0277
71940375-6cd7-42d2-b7d8-5e8a3ffa5638,woman,0.95,object,middle-center,809,27,0.0334
71940375-6cd7-42d2-b7d8-5e8a3ffa5638,box,0.85,object,middle-center,809,27,0.0334
71940375-6cd7-42d2-b7d8-5e8a3ffa5638,boxing pose,0.9,emotion,unknown,809,27,0.0334
8a974137-fcce-46d2-b95f-44fd18821e09,Nike,0.95,object,top-center,1100,37,0.0336
8a974137-fcce-46d2-b95f-44fd18821e09,people,0.9,object,middle-center,1100,37,0.0336
8a974137-fcce-46d2-b95f-44fd18821e09,arrangement,0.85,object,middle-center,1100,37,0.0336
8a974137-fcce-46d2-b95f-44fd18821e09,connection,0.8,emotion,middle-center,1100,37,0.0336
8a974137-fcce-46d2-b95f-44fd18821e09,background,0.75,background,top-right,1100,37,0.0336
d068a8c5-f542-4ba6-a33c-37efa287e0d6,woman,0.95,object,middle-center,769,9,0.0117
d068a8c5-f542-4ba6-a33c-37efa287e0d6,sports bra,0.9,object,middle-center,769,9,0.0117
d068a8c5-f542-4ba6-a33c-37efa287e0d6,leggings,0.9,object,middle-center,769,9,0.0117
d068a8c5-f542-4ba6-a33c-37efa287e0d6,room,0.85,background,unknown,769,9,0.0117
d068a8c5-f542-4ba6-a33c-37efa287e0d6,pose,0.92,emotion,unknown,769,9,0.0117
